i,eV,x_0,y_0,z_0,v_x,v_y,v_z,hit_p
71073,4.145708e+03,3.783818,6.737320,-2.071529,-7.593774e+04,-1.352118e+05,4.157367e+04,1.006086e+00
71074,4.145708e+03,-3.402878,-4.564422,-5.620184,6.829263e+04,9.160373e+04,1.127919e+05,1.006086e+00
71075,4.146089e+03,-1.082097,0.702428,-7.895294,2.171768e+04,-1.409773e+04,1.584585e+05,1.006086e+00
71076,4.146089e+03,-4.516604,5.221858,4.041347,9.064824e+04,-1.048027e+05,-8.110982e+04,1.006086e+00
71077,4.146208e+03,6.314937,-0.528846,4.882816,-1.267426e+05,1.061408e+04,-9.799953e+04,1.006086e+00
71078,4.146208e+03,-1.276336,-2.005367,7.638682,2.561642e+04,4.024830e+04,-1.533106e+05,1.006086e+00
71079,4.146422e+03,-0.693394,-0.314728,-7.963677,1.391698e+04,6.316836e+03,1.598374e+05,1.006086e+00
71080,4.146422e+03,-1.071468,-2.751582,7.435103,2.150523e+04,5.522646e+04,-1.492285e+05,1.006086e+00
71081,4.146683e+03,-3.116691,-7.216828,1.484464,6.255647e+04,1.448521e+05,-2.979532e+04,1.006086e+00
71082,4.146683e+03,-0.887298,-6.551467,-4.504551,1.780934e+04,1.314974e+05,9.041281e+04,1.006086e+00
71083,4.146850e+03,3.633403,-5.147612,4.929551,-7.292909e+04,1.033221e+05,-9.894516e+04,1.006086e+00
71084,4.146850e+03,7.084778,1.546969,3.378285,-1.422045e+05,-3.105053e+04,-6.780839e+04,1.006086e+00
71085,4.146897e+03,-7.406552,-1.644862,2.537206,1.486640e+05,3.301560e+04,-5.092669e+04,1.006086e+00
71086,4.146897e+03,0.615949,-0.624166,7.951794,-1.236330e+04,1.252822e+04,-1.596081e+05,1.006086e+00
71087,4.147111e+03,-5.641987,-4.787262,3.041400,1.132486e+05,9.609218e+04,-6.104842e+04,1.006086e+00
71088,4.147111e+03,-2.026735,-7.708837,0.682768,4.068159e+04,1.547354e+05,-1.370483e+04,1.006086e+00
71089,4.147278e+03,-3.971283,-1.079940,6.860222,7.971508e+04,2.167750e+04,-1.377044e+05,1.006086e+00
71090,4.147278e+03,2.723200,4.532303,-6.003534,-5.466245e+04,-9.097635e+04,1.205082e+05,1.006086e+00
71091,4.147373e+03,2.948530,1.057174,7.361287,-5.918616e+04,-2.122077e+04,-1.477639e+05,1.006086e+00
71092,4.147373e+03,1.849833,-2.503997,7.369404,-3.713190e+04,5.026301e+04,-1.479268e+05,1.006086e+00
71093,4.147754e+03,2.264735,-0.712092,-7.639627,-4.546235e+04,1.429456e+04,1.533581e+05,1.006086e+00
71094,4.147754e+03,-1.068350,-1.277391,-7.824762,2.144609e+04,2.564239e+04,1.570745e+05,1.006086e+00
71095,4.147968e+03,2.339781,2.765821,-7.132718,-4.697004e+04,-5.552260e+04,1.431861e+05,1.006086e+00
71096,4.147968e+03,-0.558282,-5.458598,-5.821686,1.120726e+04,1.095789e+05,1.168677e+05,1.006086e+00
71097,4.148301e+03,-3.856526,-1.493148,-6.848190,7.742113e+04,2.997548e+04,1.374798e+05,1.006086e+00
71098,4.148301e+03,-4.593667,-6.327567,-1.691189,9.221949e+04,1.270281e+05,3.395121e+04,1.006086e+00
71099,4.148349e+03,-2.303624,0.527991,7.642941,4.624634e+04,-1.059966e+04,-1.534356e+05,1.006086e+00
71100,4.148349e+03,-1.343110,-2.263154,-7.554746,2.696356e+04,4.543387e+04,1.516651e+05,1.006086e+00
71101,4.148515e+03,-4.191923,-5.759378,3.641065,8.415650e+04,1.156245e+05,-7.309754e+04,1.006086e+00
71102,4.148515e+03,5.659028,1.828392,5.350923,-1.136099e+05,-3.670655e+04,-1.074244e+05,1.006086e+00
71103,4.148563e+03,-4.891035,-0.617176,-6.300545,9.819234e+04,1.239041e+04,1.264897e+05,1.006086e+00
71104,4.148563e+03,-2.682106,4.960399,-5.674571,5.384591e+04,-9.958489e+04,1.139226e+05,1.006086e+00
71105,4.148610e+03,5.728447,3.880141,-4.016142,-1.150049e+05,-7.789811e+04,8.062846e+04,1.006086e+00
71106,4.148610e+03,7.954375,-0.789323,0.323857,-1.596928e+05,1.584652e+04,-6.501792e+03,1.006086e+00
71107,4.148777e+03,-7.243325,-0.061272,3.395656,1.454206e+05,1.230119e+03,-6.817291e+04,1.006086e+00
71108,4.148777e+03,-1.858231,7.777355,-0.244397,3.730677e+04,-1.561421e+05,4.906634e+03,1.006086e+00
71109,4.148991e+03,-0.476131,7.182610,-3.490474,9.559302e+03,-1.442054e+05,7.007833e+04,1.006086e+00
71110,4.148991e+03,1.899038,1.836410,-7.551242,-3.812703e+04,-3.686965e+04,1.516064e+05,1.006086e+00
71111,4.149038e+03,-7.502118,-0.880684,-2.634885,1.506211e+05,1.768161e+04,5.290094e+04,1.006086e+00
71112,4.149038e+03,-7.378481,-2.752932,1.406905,1.481388e+05,5.527098e+04,-2.824662e+04,1.006086e+00
71113,4.149158e+03,2.933168,0.524119,7.424407,-5.889045e+04,-1.052297e+04,-1.490630e+05,1.006086e+00
71114,4.149158e+03,5.430522,-0.819642,-5.817011,-1.090309e+05,1.645631e+04,1.167906e+05,1.006086e+00
71115,4.149466e+03,7.175988,-2.921541,1.992434,-1.440807e+05,5.865921e+04,-4.000444e+04,1.006086e+00
71116,4.149466e+03,-2.390728,2.147167,7.326261,4.800145e+04,-4.311118e+04,-1.470979e+05,1.006086e+00
71117,4.149633e+03,-2.353833,0.476892,-7.630992,4.726161e+04,-9.575317e+03,1.532195e+05,1.006086e+00
71118,4.149633e+03,-5.720482,5.543075,-0.741899,1.148591e+05,-1.112970e+05,1.489627e+04,1.006086e+00
71119,4.149680e+03,-5.162575,-2.290648,-5.665752,1.036578e+05,4.599321e+04,1.137609e+05,1.006086e+00
71120,4.149680e+03,-1.912468,1.371892,-7.645939,3.839985e+04,-2.754580e+04,1.535204e+05,1.006086e+00
71121,4.150061e+03,-3.179571,2.758755,6.802911,6.384456e+04,-5.539474e+04,-1.365998e+05,1.006086e+00
71122,4.150061e+03,5.744305,3.576248,4.267717,-1.153434e+05,-7.180968e+04,-8.569411e+04,1.006086e+00
71123,4.150228e+03,1.413389,3.648841,-6.977700,-2.838088e+04,-7.326878e+04,1.401123e+05,1.006086e+00
71124,4.150228e+03,-6.442028,1.396337,4.533268,1.293560e+05,-2.803847e+04,-9.102809e+04,1.006086e+00
71125,4.150442e+03,1.216512,-0.772642,-7.869125,-2.442822e+04,1.551507e+04,1.580162e+05,1.006086e+00
71126,4.150442e+03,0.512884,0.516805,7.966798,-1.029899e+04,-1.037771e+04,-1.599775e+05,1.006086e+00
71127,4.150490e+03,2.339502,-1.156134,-7.562413,-4.697872e+04,2.321592e+04,1.518581e+05,1.006086e+00
71128,4.150490e+03,5.902268,-1.908803,-5.051703,-1.185214e+05,3.832999e+04,1.014415e+05,1.006086e+00
71129,4.150609e+03,-5.375506,4.749916,3.541502,1.079452e+05,-9.538277e+04,-7.111668e+04,1.006086e+00
71130,4.150609e+03,2.130165,-6.863355,-3.515217,-4.277571e+04,1.378226e+05,7.058885e+04,1.006086e+00
71131,4.150656e+03,1.467836,2.913304,-7.304664,-2.947570e+04,-5.850222e+04,1.466853e+05,1.006086e+00
71132,4.150656e+03,3.356095,-1.465513,7.112587,-6.739391e+04,2.942904e+04,-1.428282e+05,1.006086e+00
71133,4.150823e+03,-7.050093,1.774456,3.338787,1.415761e+05,-3.563365e+04,-6.704770e+04,1.006086e+00
71134,4.150823e+03,-1.156859,-3.341241,7.176196,2.323142e+04,6.709698e+04,-1.441085e+05,1.006086e+00
71135,4.151037e+03,0.894940,-4.062382,-6.833457,-1.797216e+04,8.158065e+04,1.372293e+05,1.006086e+00
71136,4.151037e+03,-1.239327,-2.327411,7.552961,2.488813e+04,4.673901e+04,-1.516784e+05,1.006086e+00
71137,4.151132e+03,0.088346,0.946337,7.943339,-1.774188e+03,-1.900453e+04,-1.595197e+05,1.006086e+00
71138,4.151132e+03,3.825502,-6.757793,1.922958,-7.682450e+04,1.357114e+05,-3.861724e+04,1.006086e+00
71139,4.151252e+03,-6.157260,3.957788,-3.228631,1.236531e+05,-7.948225e+04,6.483895e+04,1.006086e+00
71140,4.151252e+03,-0.505684,7.964412,0.558949,1.015538e+04,-1.599452e+05,-1.122508e+04,1.006086e+00
71141,4.151560e+03,1.738354,7.223697,2.965861,-3.491177e+04,-1.450752e+05,-5.956410e+04,1.006086e+00
71142,4.151727e+03,1.485064,3.297524,7.135890,-2.982550e+04,-6.622629e+04,-1.433146e+05,1.006086e+00
71143,4.151727e+03,0.517378,1.195381,7.893249,-1.039083e+04,-2.400760e+04,-1.585252e+05,1.006086e+00
71144,4.151775e+03,-1.622242,3.457479,-7.029521,3.258071e+04,-6.943916e+04,1.411792e+05,1.006086e+00
71145,4.151775e+03,-0.715429,7.838772,1.428920,1.436850e+04,-1.574320e+05,-2.869809e+04,1.006086e+00
71146,4.151894e+03,2.560167,-7.183319,-2.417742,-5.141850e+04,1.442701e+05,4.855803e+04,1.006086e+00
71147,4.151894e+03,5.878442,-4.816111,-2.499798,-1.180629e+05,9.672700e+04,5.020605e+04,1.006086e+00
71148,4.152156e+03,4.766564,-3.831043,5.157807,-9.573491e+04,7.694526e+04,-1.035929e+05,1.006086e+00
71149,4.152156e+03,2.370368,-6.632856,-3.792964,-4.760808e+04,1.332188e+05,7.618045e+04,1.006086e+00
71150,4.152489e+03,-1.088777,6.073254,-5.092166,2.186862e+04,-1.219842e+05,1.022786e+05,1.006086e+00
71151,4.152489e+03,2.484041,0.054075,7.604381,-4.989317e+04,-1.086131e+03,-1.527377e+05,1.006086e+00
71152,4.152704e+03,-3.933626,6.962697,-0.217785,7.901083e+04,-1.398528e+05,4.374423e+03,1.006086e+00
71153,4.152704e+03,4.648286,-2.640092,-5.951752,-9.336549e+04,5.302890e+04,1.195469e+05,1.006086e+00
71154,4.152798e+03,-7.863851,1.286520,-0.710432,1.579551e+05,-2.584135e+04,1.426991e+04,1.006086e+00
71155,4.152798e+03,1.529530,3.748850,-6.899758,-3.072249e+04,-7.530027e+04,1.385901e+05,1.006086e+00
71156,4.152918e+03,-2.202673,7.596228,-1.202313,4.424404e+04,-1.525818e+05,2.415029e+04,1.006086e+00
71157,4.153179e+03,2.866956,-5.038508,5.513076,-5.758899e+04,1.012093e+05,-1.107420e+05,1.006086e+00
71158,4.153179e+03,1.516639,1.651340,7.679380,-3.046495e+04,-3.317073e+04,-1.542569e+05,1.006086e+00
71159,4.153393e+03,-3.439805,-2.169635,-6.889153,6.909768e+04,4.358291e+04,1.383870e+05,1.006086e+00
71160,4.153393e+03,4.475829,1.881473,6.358224,-8.990898e+04,-3.779442e+04,-1.277219e+05,1.006086e+00
71161,4.153441e+03,5.634682,-1.387597,5.506807,-1.131883e+05,2.787376e+04,-1.106196e+05,1.006086e+00
71162,4.153441e+03,-0.021585,1.239433,-7.903375,4.335949e+02,-2.489747e+04,1.587613e+05,1.006086e+00
71163,4.153560e+03,7.992361,-0.225008,0.267478,-1.605511e+05,4.519981e+03,-5.373114e+03,1.006086e+00
71164,4.153560e+03,5.111235,6.037644,-1.192530,-1.026749e+05,-1.212846e+05,2.395564e+04,1.006086e+00
71165,4.153775e+03,2.021069,7.739858,-0.099429,-4.060043e+04,-1.554828e+05,1.997389e+03,1.006086e+00
71166,4.153775e+03,1.787363,1.098112,-7.720070,-3.590561e+04,-2.205953e+04,1.550853e+05,1.006086e+00
71167,4.153822e+03,-5.762953,0.702796,5.504039,1.157703e+05,-1.411827e+04,-1.105690e+05,1.006086e+00
71168,4.153822e+03,3.833083,1.877454,6.766287,-7.700169e+04,-3.771562e+04,-1.359260e+05,1.006086e+00
71169,4.153869e+03,-7.852914,-1.500014,0.285827,1.577558e+05,3.013352e+04,-5.741938e+03,1.006086e+00
71170,4.153869e+03,-0.635273,7.696946,2.086493,1.276188e+04,-1.546226e+05,-4.191518e+04,1.006086e+00
71171,4.153989e+03,5.972996,2.387057,-4.756604,-1.199922e+05,-4.795386e+04,9.555594e+04,1.006086e+00
71172,4.153989e+03,-4.755477,-1.549159,6.243841,9.553330e+04,3.112122e+04,-1.254332e+05,1.006086e+00
71173,4.154083e+03,-1.549124,2.573661,-7.414613,3.112087e+04,-5.170314e+04,1.489547e+05,1.006086e+00
71174,4.154083e+03,3.818536,-5.826364,3.933479,-7.671188e+04,1.170478e+05,-7.902100e+04,1.006086e+00
71175,4.154250e+03,-4.239672,6.570026,-1.691134,8.517393e+04,-1.319901e+05,3.397444e+04,1.006086e+00
71176,4.154250e+03,2.108521,-7.660311,-0.934757,-4.235965e+04,1.538937e+05,1.877903e+04,1.006086e+00
71177,4.154417e+03,-4.022809,-0.180370,6.912632,8.081881e+04,3.623651e+03,-1.388758e+05,1.006086e+00
71178,4.154417e+03,-0.373503,2.360919,-7.634563,7.503735e+03,-4.743122e+04,1.533795e+05,1.006086e+00
71179,4.154512e+03,-7.246525,-2.508734,-2.279064,1.455854e+05,5.040140e+04,4.578725e+04,1.006086e+00
71180,4.154512e+03,-2.147215,-3.834694,-6.684653,4.313836e+04,7.704045e+04,1.342972e+05,1.006086e+00
71181,4.154632e+03,-0.073737,-5.629683,-5.683417,1.481431e+03,1.131041e+05,1.141836e+05,1.006086e+00
71182,4.154632e+03,-2.792702,-6.647020,3.466690,5.610724e+04,1.335431e+05,-6.964811e+04,1.006086e+00
71183,4.154893e+03,-2.804595,2.476257,-7.071238,5.634795e+04,-4.975121e+04,1.420703e+05,1.006086e+00
71184,4.154893e+03,-0.614041,2.474020,7.583019,1.233687e+04,-4.970627e+04,-1.523527e+05,1.006086e+00
71185,4.155107e+03,-4.306961,5.902203,-3.257926,8.653467e+04,-1.185860e+05,6.545764e+04,1.006086e+00
71186,4.155107e+03,1.807035,-6.635738,4.086761,-3.630660e+04,1.333240e+05,-8.211044e+04,1.006086e+00
71187,4.155227e+03,2.135872,4.192550,-6.469975,-4.291416e+04,-8.423716e+04,1.299954e+05,1.006086e+00
71188,4.155227e+03,-5.552703,3.181119,-4.800831,1.115655e+05,-6.391537e+04,9.645879e+04,1.006086e+00
71189,4.155322e+03,-6.515037,-3.464785,3.090236,1.309023e+05,6.961561e+04,-6.209006e+04,1.006086e+00
71190,4.155322e+03,4.449654,-1.523513,6.471436,-8.940393e+04,3.061093e+04,-1.300263e+05,1.006086e+00
71191,4.155489e+03,3.592631,-7.044242,-1.213115,-7.218580e+04,1.415381e+05,2.437480e+04,1.006086e+00
71192,4.155536e+03,-0.280140,2.006856,7.739125,5.628810e+03,-4.032346e+04,-1.555011e+05,1.006086e+00
71193,4.155536e+03,-3.159069,4.542599,5.777982,6.347469e+04,-9.127378e+04,-1.160961e+05,1.006086e+00
71194,4.155655e+03,7.515444,1.146353,-2.490777,-1.510089e+05,-2.303384e+04,5.004753e+04,1.006086e+00
71195,4.155655e+03,-5.538673,-5.571940,-1.508835,1.112893e+05,1.119578e+05,3.031723e+04,1.006086e+00
71196,4.155703e+03,-2.644122,1.000823,7.483781,5.312901e+04,-2.010979e+04,-1.503735e+05,1.006086e+00
71197,4.155703e+03,1.201024,-7.113229,3.458254,-2.413247e+04,1.429279e+05,-6.948758e+04,1.006086e+00
71198,4.155917e+03,1.127495,-4.271555,-6.669526,-2.265562e+04,8.583166e+04,1.340159e+05,1.006086e+00
71199,4.155917e+03,7.218320,2.216333,-2.642674,-1.450433e+05,-4.453449e+04,5.310129e+04,1.006086e+00
71200,4.155964e+03,5.131651,-4.833998,3.781352,-1.031148e+05,9.713381e+04,-7.598206e+04,1.006086e+00
71201,4.155964e+03,-6.798755,-2.002349,-3.710462,1.366134e+05,4.023498e+04,7.455761e+04,1.006086e+00
71202,4.156179e+03,-5.025348,3.730715,-4.982734,1.009814e+05,-7.496649e+04,1.001251e+05,1.006086e+00
71203,4.156179e+03,0.976081,-0.697276,-7.909556,-1.961376e+04,1.401134e+04,1.589378e+05,1.006086e+00
71204,4.156298e+03,1.238809,-0.263634,7.899104,-2.489348e+04,5.297641e+03,-1.587301e+05,1.006086e+00
71205,4.156298e+03,-7.251544,-0.397573,3.355152,1.457176e+05,7.989103e+03,-6.742076e+04,1.006086e+00
71206,4.156513e+03,2.931711,-1.349140,7.320170,-5.891335e+04,2.711125e+04,-1.471004e+05,1.006086e+00
71207,4.156513e+03,3.520487,-2.856751,6.591293,-7.074493e+04,5.740702e+04,-1.324534e+05,1.006086e+00
71208,4.156989e+03,5.990995,5.212509,0.968360,-1.203972e+05,-1.047525e+05,-1.946051e+04,1.006086e+00
71209,4.156989e+03,-1.309553,2.376823,7.525675,2.631725e+04,-4.776550e+04,-1.512387e+05,1.006086e+00
71210,4.157203e+03,1.423714,7.532821,-2.286841,-2.861222e+04,-1.513862e+05,4.595838e+04,1.006086e+00
71211,4.157203e+03,0.785028,1.153552,-7.877376,-1.577662e+04,-2.318280e+04,1.583107e+05,1.006086e+00
71212,4.157322e+03,7.011981,0.811973,-3.764681,-1.409210e+05,-1.631835e+04,7.565944e+04,1.006086e+00
71213,4.157322e+03,4.044447,5.791529,3.755083,-8.128194e+04,-1.163933e+05,-7.546654e+04,1.006086e+00
71214,4.157370e+03,6.058671,-0.096262,-5.223336,-1.217628e+05,1.934601e+03,1.049749e+05,1.006086e+00
71215,4.157370e+03,-0.523449,2.714206,7.507269,1.051991e+04,-5.454817e+04,-1.508757e+05,1.006086e+00
71216,4.157584e+03,-0.856854,-6.794975,-4.134503,1.722087e+04,1.365641e+05,8.309443e+04,1.006086e+00
71217,4.157584e+03,7.033134,-2.331608,-3.016394,-1.413505e+05,4.686020e+04,6.062289e+04,1.006086e+00
71218,4.157632e+03,4.899913,1.387353,-6.169773,-9.847805e+04,-2.788290e+04,1.239996e+05,1.006086e+00
71219,4.157632e+03,-0.446772,-6.007189,5.264416,8.979177e+03,1.207320e+05,-1.058038e+05,1.006086e+00
71220,4.157798e+03,-6.922072,4.009396,0.098287,1.391220e+05,-8.058212e+04,-1.975404e+03,1.006086e+00
71221,4.157798e+03,1.127156,1.749554,-7.724544,-2.265395e+04,-3.516310e+04,1.552504e+05,1.006086e+00
71222,4.158180e+03,5.375127,-5.690111,1.652469,-1.080360e+05,1.143669e+05,-3.321338e+04,1.006086e+00
71223,4.158180e+03,5.218561,-5.666432,-2.158279,-1.048891e+05,1.138910e+05,4.337977e+04,1.006086e+00
71224,4.158656e+03,0.648124,3.922664,-6.942092,-1.302754e+04,-7.884708e+04,1.395388e+05,1.006086e+00
71225,4.158656e+03,7.782586,-1.378779,1.237061,-1.564330e+05,2.771400e+04,-2.486541e+04,1.006086e+00
71226,4.159299e+03,-1.687063,2.607470,-7.372579,3.391325e+04,-5.241523e+04,1.482032e+05,1.006086e+00
71227,4.159299e+03,-1.289048,2.670742,7.430040,2.591238e+04,-5.368711e+04,-1.493583e+05,1.006086e+00
71228,4.159466e+03,0.468410,0.149322,-7.984879,-9.416135e+03,-3.001716e+03,1.605148e+05,1.006086e+00
71229,4.159466e+03,5.916099,1.117011,-5.268023,-1.189275e+05,-2.245456e+04,1.058996e+05,1.006086e+00
71230,4.159728e+03,-0.808674,-7.314550,3.137421,1.625677e+04,1.470443e+05,-6.307152e+04,1.006086e+00
71231,4.159728e+03,-5.004284,6.089440,1.369620,1.006010e+05,-1.224159e+05,-2.753344e+04,1.006086e+00
71232,4.159942e+03,-2.487375,-2.261686,-7.259321,5.000494e+04,4.546782e+04,1.459378e+05,1.006086e+00
71233,4.159942e+03,-0.486322,0.528026,7.967727,9.776774e+03,-1.061518e+04,-1.601792e+05,1.006086e+00
71234,4.160109e+03,-4.277438,-0.157943,6.758593,8.599320e+04,3.175268e+03,-1.358741e+05,1.006086e+00
71235,4.160109e+03,7.673155,0.852961,2.096463,-1.542604e+05,-1.714784e+04,-4.214708e+04,1.006086e+00
71236,4.160323e+03,-5.421115,-5.305923,2.541397,1.089884e+05,1.066725e+05,-5.109332e+04,1.006086e+00
71237,4.160323e+03,-2.378589,-0.332192,-7.630987,4.782015e+04,6.678525e+03,1.534166e+05,1.006086e+00
71238,4.160490e+03,-1.263976,0.060635,7.899284,2.541202e+04,-1.219061e+03,-1.588137e+05,1.006086e+00
71239,4.160490e+03,-6.574672,-0.007193,4.557811,1.321826e+05,1.446123e+02,-9.163400e+04,1.006086e+00
71240,4.160538e+03,4.837064,6.260563,-1.186660,-9.724889e+04,-1.258682e+05,2.385773e+04,1.006086e+00
71241,4.160538e+03,4.541315,3.914740,5.296345,-9.130286e+04,-7.870561e+04,-1.064827e+05,1.006086e+00
71242,4.160967e+03,-5.459282,1.813040,5.559598,1.097642e+05,-3.645294e+04,-1.117811e+05,1.006086e+00
71243,4.160967e+03,0.110527,-0.421210,7.988139,-2.222258e+03,8.468829e+03,-1.606093e+05,1.006086e+00
71244,4.161395e+03,-0.013781,-7.731080,-2.056750,2.770973e+02,1.554489e+05,4.135509e+04,1.006086e+00
71245,4.161395e+03,-2.001026,-7.745653,0.027440,4.023465e+04,1.557419e+05,-5.517403e+02,1.006086e+00
71246,4.161515e+03,-3.708800,4.525779,-5.455467,7.457396e+04,-9.100121e+04,1.096947e+05,1.006086e+00
71247,4.161515e+03,0.788058,7.960905,-0.054345,-1.584572e+04,-1.600723e+05,1.092732e+03,1.006086e+00
71248,4.161563e+03,-3.633591,6.216422,-3.486133,7.306212e+04,-1.249962e+05,7.009712e+04,1.006086e+00
71249,4.161563e+03,-6.761429,0.692087,-4.219489,1.359549e+05,-1.391609e+04,8.484303e+04,1.006086e+00
71250,4.161610e+03,6.266617,-2.307363,4.405177,-1.260062e+05,4.639537e+04,-8.857724e+04,1.006086e+00
71251,4.161610e+03,-2.634407,-0.275397,7.548779,5.297141e+04,5.537553e+03,-1.517873e+05,1.006086e+00
71252,4.161730e+03,-3.384852,-6.983402,-1.942903,6.806199e+04,1.404210e+05,3.906754e+04,1.006086e+00
71253,4.161730e+03,-0.268465,-0.258986,-7.991299,5.398243e+03,5.207646e+03,1.606876e+05,1.006086e+00
71254,4.161777e+03,0.355000,-1.001760,-7.929089,-7.138316e+03,2.014333e+04,1.594376e+05,1.006086e+00
71255,4.161777e+03,-0.012276,0.074743,7.999641,2.468456e+02,-1.502930e+03,-1.608563e+05,1.006086e+00
71256,4.162039e+03,3.270481,-0.409966,-7.289436,-6.576469e+04,8.243827e+03,1.465801e+05,1.006086e+00
71257,4.162039e+03,-7.984286,-0.411806,0.285645,1.605525e+05,8.280838e+03,-5.743916e+03,1.006086e+00
71258,4.162158e+03,-1.472635,7.844412,0.544560,2.961300e+04,-1.577422e+05,-1.095047e+04,1.006086e+00
71259,4.162158e+03,-4.373631,-1.106253,-6.606630,8.794871e+04,2.224548e+04,1.328518e+05,1.006086e+00
71260,4.162206e+03,-0.469698,-6.726549,4.304988,9.445147e+03,1.352640e+05,-8.656888e+04,1.006086e+00
71261,4.162206e+03,3.589726,4.485147,5.567524,-7.218569e+04,-9.019169e+04,-1.119572e+05,1.006086e+00
71262,4.162253e+03,0.755943,-1.644751,7.792518,-1.520133e+04,3.307444e+04,-1.567004e+05,1.006086e+00
71263,4.162253e+03,-2.675005,-7.276069,1.975643,5.379191e+04,1.463151e+05,-3.972836e+04,1.006086e+00
71264,4.162468e+03,3.275738,-0.461003,-7.284025,-6.587378e+04,9.270579e+03,1.464788e+05,1.006086e+00
71265,4.162468e+03,-0.564783,-0.234131,7.976603,1.135756e+04,4.708272e+03,-1.604063e+05,1.006086e+00
71266,4.162635e+03,7.814080,0.462933,1.651012,-1.571412e+05,-9.309585e+03,-3.320186e+04,1.006086e+00
71267,4.162635e+03,1.860997,7.337482,2.588058,-3.742466e+04,-1.475568e+05,-5.204586e+04,1.006086e+00
71268,4.162682e+03,-0.715957,-3.200233,-7.296980,1.439797e+04,6.435707e+04,1.467431e+05,1.006086e+00
71269,4.162849e+03,-2.040933,-0.769758,-7.696887,4.104422e+04,1.548023e+04,1.547884e+05,1.006086e+00
71270,4.162849e+03,2.481227,3.827062,-6.572451,-4.989878e+04,-7.696422e+04,1.321754e+05,1.006086e+00
71271,4.163445e+03,1.215315,-3.186598,-7.236615,-2.444237e+04,6.408875e+04,1.455425e+05,1.006086e+00
71272,4.163445e+03,-0.003261,0.043374,-7.999882,6.559428e+01,-8.723294e+02,1.608933e+05,1.006086e+00
71273,4.163827e+03,-2.905465,4.600920,-5.864282,5.843728e+04,-9.253778e+04,1.179476e+05,1.006086e+00
71274,4.163827e+03,-6.653109,3.714932,2.436272,1.338132e+05,-7.471800e+04,-4.900046e+04,1.006086e+00
71275,4.164303e+03,-6.659351,-2.366714,-3.748561,1.339464e+05,4.760417e+04,7.539869e+04,1.006086e+00
71276,4.164303e+03,-0.174145,2.298993,7.660568,3.502754e+03,-4.624204e+04,-1.540849e+05,1.006086e+00
71277,4.164351e+03,0.190789,0.221060,7.994669,-3.837561e+03,-4.446434e+03,-1.608060e+05,1.006086e+00
71278,4.164351e+03,0.548056,-5.148963,-6.098181,-1.102369e+04,1.035670e+05,1.226597e+05,1.006086e+00
71279,4.164470e+03,-0.135565,2.335200,7.650390,2.726807e+03,-4.697124e+04,-1.538833e+05,1.006086e+00
71280,4.164470e+03,-1.273784,-2.317826,7.550176,2.562145e+04,4.662177e+04,-1.518676e+05,1.006086e+00
71281,4.164518e+03,-0.667048,-3.206897,-7.298689,1.341738e+04,6.450531e+04,1.468099e+05,1.006086e+00
71282,4.164518e+03,7.806986,-1.621530,-0.649316,-1.570340e+05,3.261635e+04,1.306070e+04,1.006086e+00
71283,4.164947e+03,3.509711,3.200232,-6.437425,-7.059990e+04,-6.437456e+04,1.294926e+05,1.006086e+00
71284,4.164947e+03,-2.379191,-5.281506,5.517712,4.785883e+04,1.062406e+05,-1.109920e+05,1.006086e+00
71285,4.165209e+03,-6.773981,-4.255828,0.033351,1.362669e+05,8.561119e+04,-6.708862e+02,1.006086e+00
71286,4.165209e+03,0.026216,-0.011399,7.999949,-5.273573e+02,2.293106e+02,-1.609288e+05,1.006086e+00
71287,4.165328e+03,1.246162,-6.583847,4.370359,-2.506843e+04,1.324440e+05,-8.791638e+04,1.006086e+00
71288,4.165328e+03,-1.318875,2.197350,7.578405,2.653117e+04,-4.420301e+04,-1.524511e+05,1.006086e+00
71289,4.165376e+03,6.021809,3.507357,-3.928901,-1.211385e+05,-7.055618e+04,7.903623e+04,1.006086e+00
71290,4.165376e+03,-0.015606,1.217674,7.906771,3.139474e+02,-2.449549e+04,-1.590576e+05,1.006086e+00
71291,4.165495e+03,-2.945996,-6.472278,-3.664797,5.926434e+04,1.302023e+05,7.372440e+04,1.006086e+00
71292,4.165495e+03,-0.822341,7.048719,3.693144,1.654296e+04,-1.417985e+05,-7.429467e+04,1.006086e+00
71293,4.166019e+03,-6.145379,-2.224576,4.613629,1.236338e+05,4.475442e+04,-9.281783e+04,1.006086e+00
71294,4.166019e+03,-1.805798,-0.718611,7.760328,3.632936e+04,1.445714e+04,-1.561237e+05,1.006086e+00
71295,4.166186e+03,-2.642647,2.165113,-7.233858,5.316631e+04,-4.355901e+04,1.455350e+05,1.006086e+00
71296,4.166186e+03,-3.574459,6.510561,-2.972514,7.191306e+04,-1.309833e+05,5.980278e+04,1.006086e+00
71297,4.166568e+03,0.051418,0.048109,7.999690,-1.034500e+03,-9.679196e+02,-1.609498e+05,1.006086e+00
71298,4.166568e+03,-4.755854,3.021470,5.679134,9.568544e+04,-6.079048e+04,-1.142614e+05,1.006086e+00
71299,4.166616e+03,-0.601231,-7.008569,3.810312,1.209654e+04,1.410097e+05,-7.666203e+04,1.006086e+00
71300,4.166616e+03,-0.150278,-7.990652,0.356233,3.023528e+03,1.607689e+05,-7.167267e+03,1.006086e+00
