i,eV,x_0,y_0,z_0,v_x,v_y,v_z,hit_p
80657,5.226630e+03,-2.069990,1.804420,-7.513934,8.079189e+04,-7.042667e+04,2.932695e+05,1.006086e+00
80658,5.226738e+03,-0.163829,5.446170,5.857678,6.394328e+03,-2.125667e+05,-2.286281e+05,1.006086e+00
80659,5.226769e+03,-0.063854,-2.991566,7.419330,2.492260e+03,1.167627e+05,-2.895810e+05,1.006086e+00
80660,5.227015e+03,4.163991,6.314901,2.604459,-1.625269e+05,-2.464803e+05,-1.016560e+05,1.006086e+00
80661,5.227046e+03,-1.050798,-0.078700,-7.930298,4.101435e+04,3.071804e+03,3.095326e+05,1.006086e+00
80662,5.227077e+03,-1.172869,-0.825080,7.870427,4.577914e+04,3.220431e+04,-3.071966e+05,1.006086e+00
80663,5.227324e+03,-3.896049,-2.018036,6.689420,1.520732e+05,7.876936e+04,-2.611060e+05,1.006086e+00
80664,5.227354e+03,3.741596,2.062486,-6.763624,-1.460449e+05,-8.050461e+04,2.640031e+05,1.006086e+00
80665,5.227462e+03,-1.087650,-3.245708,7.230657,4.245444e+04,1.266904e+05,-2.822357e+05,1.006086e+00
80666,5.227632e+03,7.040569,3.311218,1.861778,-2.748204e+05,-1.292495e+05,-7.267231e+04,1.006086e+00
80667,5.227709e+03,-1.190427,0.116774,-7.910073,4.646725e+04,-4.558181e+03,3.087627e+05,1.006086e+00
80668,5.227740e+03,1.815863,-1.698060,-7.603896,-7.088081e+04,6.628245e+04,2.968123e+05,1.006086e+00
80669,5.228017e+03,-0.498006,5.030708,6.200320,1.943979e+04,-1.963751e+05,-2.420312e+05,1.006086e+00
80670,5.228095e+03,3.912723,6.949300,-0.630732,-1.527353e+05,-2.712698e+05,2.462099e+04,1.006086e+00
80671,5.228372e+03,6.216623,4.870755,-1.276461,-2.426758e+05,-1.901377e+05,4.982868e+04,1.006086e+00
80672,5.228403e+03,-0.623670,-0.036191,-7.975571,2.434604e+04,1.412772e+03,3.113400e+05,1.006086e+00
80673,5.228542e+03,-0.578113,0.151870,7.977639,2.256794e+04,-5.928598e+03,-3.114249e+05,1.006086e+00
80674,5.228542e+03,1.323391,6.276835,4.780165,-5.166153e+04,-2.450302e+05,-1.866044e+05,1.006086e+00
80675,5.228819e+03,-0.920500,0.045405,-7.946736,3.593470e+04,-1.772548e+03,3.102268e+05,1.006086e+00
80676,5.228850e+03,-7.727197,-1.856052,0.919511,3.016572e+05,7.245725e+04,-3.589621e+04,1.006086e+00
80677,5.228927e+03,-0.694016,4.998543,6.207488,2.709345e+04,-1.951365e+05,-2.423321e+05,1.006086e+00
80678,5.229127e+03,-0.904848,-0.884425,-7.899306,3.532473e+04,3.452744e+04,3.083843e+05,1.006086e+00
80679,5.229236e+03,0.455765,5.582963,5.711637,-1.779297e+04,-2.179579e+05,-2.229813e+05,1.006086e+00
80680,5.229452e+03,1.405572,-4.302088,6.596697,-5.487441e+04,1.679562e+05,-2.575392e+05,1.006086e+00
80681,5.229591e+03,1.318860,1.299698,-7.782763,-5.148981e+04,-5.074169e+04,3.038479e+05,1.006086e+00
80682,5.229591e+03,0.912416,5.110563,-6.086842,-3.562176e+04,-1.995222e+05,2.376373e+05,1.006086e+00
80683,5.229868e+03,-4.089053,-6.219897,2.931301,1.596455e+05,2.428384e+05,-1.144444e+05,1.006086e+00
80684,5.230207e+03,0.353904,-0.035162,-7.992091,-1.381765e+04,1.372838e+03,3.120388e+05,1.006086e+00
80685,5.230315e+03,-3.366747,-7.001959,1.907247,1.314507e+05,2.733834e+05,-7.446625e+04,1.006086e+00
80686,5.230485e+03,-6.057834,4.799434,-2.065934,2.365250e+05,-1.873914e+05,8.066333e+04,1.006086e+00
80687,5.230562e+03,1.541527,-0.639252,-7.824005,-6.018857e+04,2.495944e+04,3.054865e+05,1.006086e+00
80688,5.231009e+03,-0.515757,-4.726961,6.433493,2.013849e+04,1.845710e+05,-2.512050e+05,1.006086e+00
80689,5.231009e+03,-2.272411,-6.208682,4.504267,8.872955e+04,2.424269e+05,-1.758756e+05,1.006086e+00
80690,5.231225e+03,-2.720864,2.248530,7.179207,1.062423e+05,-8.779888e+04,-2.803282e+05,1.006086e+00
80691,5.231256e+03,1.702131,0.956411,7.758094,-6.646373e+04,-3.734533e+04,-3.029331e+05,1.006086e+00
80692,5.231287e+03,-6.129301,3.574811,-3.694915,2.393337e+05,-1.395873e+05,1.442771e+05,1.006086e+00
80693,5.231564e+03,4.736068,0.827260,6.394161,-1.849364e+05,-3.230329e+04,-2.496825e+05,1.006086e+00
80694,5.231642e+03,-4.088326,-2.939691,-6.216415,1.596442e+05,1.147914e+05,2.427435e+05,1.006086e+00
80695,5.231672e+03,5.972160,4.758183,2.385999,-2.332064e+05,-1.858019e+05,-9.317067e+04,1.006086e+00
80696,5.231703e+03,-0.335681,5.405356,5.888077,1.310801e+04,-2.110739e+05,-2.299237e+05,1.006086e+00
80697,5.231703e+03,-3.373006,6.970682,2.008088,1.317126e+05,-2.721984e+05,-7.841389e+04,1.006086e+00
80698,5.231950e+03,-0.320484,-0.808615,7.952574,1.251487e+04,3.157638e+04,-3.105476e+05,1.006086e+00
80699,5.232058e+03,-0.931228,7.062455,3.640679,3.636480e+04,-2.757914e+05,-1.421698e+05,1.006086e+00
80700,5.232089e+03,-1.906057,7.694954,1.074541,7.443240e+04,-3.004915e+05,-4.196133e+04,1.006086e+00
80701,5.232089e+03,0.400296,4.389079,6.676507,-1.563174e+04,-1.713956e+05,-2.607207e+05,1.006086e+00
80702,5.232305e+03,2.402895,-5.969623,4.752862,-9.383609e+04,2.331214e+05,-1.856053e+05,1.006086e+00
80703,5.232366e+03,-1.124607,0.777539,7.882302,4.391758e+04,-3.036408e+04,-3.078158e+05,1.006086e+00
80704,5.232475e+03,3.159171,1.515507,-7.191862,-1.233717e+05,-5.918342e+04,2.808559e+05,1.006086e+00
80705,5.232783e+03,0.163607,-5.002684,6.240704,-6.389339e+03,1.953701e+05,-2.437186e+05,1.006086e+00
80706,5.233169e+03,2.174504,0.569213,7.677729,-8.492416e+04,-2.223031e+04,-2.998499e+05,1.006086e+00
80707,5.233169e+03,-2.893820,0.903828,7.403303,1.130167e+05,-3.529856e+04,-2.891323e+05,1.006086e+00
80708,5.233446e+03,5.350585,-5.305855,2.686847,-2.089699e+05,2.072230e+05,-1.049362e+05,1.006086e+00
80709,5.233693e+03,-2.251542,-3.983614,6.562117,8.793724e+04,1.555858e+05,-2.562930e+05,1.006086e+00
80710,5.233802e+03,-4.334798,6.682545,0.743725,1.693036e+05,-2.609992e+05,-2.904755e+04,1.006086e+00
80711,5.234110e+03,2.678652,-7.522420,0.487879,-1.046228e+05,2.938107e+05,-1.905558e+04,1.006086e+00
80712,5.234218e+03,-6.165083,-4.464048,-2.462525,2.407983e+05,1.743586e+05,9.618233e+04,1.006086e+00
80713,5.234249e+03,-6.211536,-2.617919,-4.308517,2.426134e+05,1.022521e+05,1.682843e+05,1.006086e+00
80714,5.234249e+03,-0.062548,0.251505,7.995801,2.443034e+03,-9.823413e+03,-3.123042e+05,1.006086e+00
80715,5.234496e+03,-6.953548,1.575118,-3.628660,2.716017e+05,-6.152324e+04,1.417335e+05,1.006086e+00
80716,5.234557e+03,2.916166,-6.615161,-3.425728,-1.139045e+05,2.583861e+05,1.338078e+05,1.006086e+00
80717,5.234773e+03,-1.414059,-6.511570,-4.427176,5.523383e+04,2.543451e+05,1.729277e+05,1.006086e+00
80718,5.234773e+03,1.951401,-5.724024,-5.237135,-7.622269e+04,2.235831e+05,2.045650e+05,1.006086e+00
80719,5.234804e+03,2.352883,3.090193,6.993901,-9.190502e+04,-1.207048e+05,-2.731860e+05,1.006086e+00
80720,5.235221e+03,-0.095428,-2.801266,-7.492917,3.727612e+03,1.094235e+05,2.926895e+05,1.006086e+00
80721,5.235468e+03,0.447701,0.219599,7.984444,-1.748856e+04,-8.578197e+03,-3.118969e+05,1.006086e+00
80722,5.235498e+03,6.610425,-1.661178,4.188409,-2.582243e+05,6.489093e+04,-1.636126e+05,1.006086e+00
80723,5.235992e+03,4.180286,-0.663242,6.788617,-1.633030e+05,2.590957e+04,-2.651975e+05,1.006086e+00
80724,5.235992e+03,1.699226,-6.773887,3.902189,-6.638033e+04,2.646221e+05,-1.524392e+05,1.006086e+00
80725,5.236023e+03,-0.885868,2.202654,-7.639604,3.460658e+04,-8.604701e+04,2.984423e+05,1.006086e+00
80726,5.236270e+03,4.587153,1.265081,-6.430987,-1.792020e+05,-4.942173e+04,2.512334e+05,1.006086e+00
80727,5.236270e+03,-2.472799,-1.774593,-7.398384,9.660254e+04,6.932637e+04,2.890258e+05,1.006086e+00
80728,5.236301e+03,-2.503283,0.331532,-7.591025,9.779372e+04,-1.295169e+04,2.965524e+05,1.006086e+00
80729,5.236378e+03,0.524974,0.008476,-7.982752,-2.050886e+04,-3.311151e+02,3.118580e+05,1.006086e+00
80730,5.236934e+03,0.315636,-6.829939,-4.153590,-1.233145e+04,2.668358e+05,1.622747e+05,1.006086e+00
80731,5.236965e+03,0.127019,0.491368,-7.983885,-4.962471e+03,-1.919711e+04,3.119197e+05,1.006086e+00
80732,5.237073e+03,2.552577,3.031144,-6.949569,-9.972678e+04,-1.184240e+05,2.715132e+05,1.006086e+00
80733,5.237350e+03,6.978083,3.770534,1.043761,-2.726344e+05,-1.473151e+05,-4.077985e+04,1.006086e+00
80734,5.237381e+03,-0.491969,6.602736,4.490194,1.922135e+04,-2.579703e+05,-1.754328e+05,1.006086e+00
80735,5.237381e+03,6.135605,-5.059292,-0.870580,-2.397194e+05,1.976676e+05,3.401374e+04,1.006086e+00
80736,5.237412e+03,-2.505468,-6.207824,4.380131,9.788947e+04,2.425417e+05,-1.711331e+05,1.006086e+00
80737,5.237628e+03,-2.918113,-1.337102,-7.327808,1.140140e+05,5.224209e+04,2.863058e+05,1.006086e+00
80738,5.237659e+03,3.218654,-3.494867,6.436316,-1.257568e+05,1.365488e+05,-2.514749e+05,1.006086e+00
80739,5.237736e+03,6.476544,4.238294,-2.022682,-2.530485e+05,-1.655967e+05,7.902928e+04,1.006086e+00
80740,5.237798e+03,2.149216,-1.977557,7.447828,-8.397365e+04,7.726666e+04,-2.909998e+05,1.006086e+00
80741,5.238045e+03,5.079698,-6.165677,-0.425563,-1.984774e+05,2.409096e+05,1.662790e+04,1.006086e+00
80742,5.238323e+03,-1.349257,0.510157,7.868878,5.272050e+04,-1.993373e+04,-3.074664e+05,1.006086e+00
80743,5.238431e+03,1.051401,-0.245707,7.926802,-4.108258e+04,9.600783e+03,-3.097329e+05,1.006086e+00
80744,5.238462e+03,-0.070190,0.178175,-7.997708,2.742636e+03,-6.962066e+03,3.125044e+05,1.006086e+00
80745,5.238492e+03,5.717777,-3.007858,4.718031,-2.234185e+05,1.175301e+05,-1.843540e+05,1.006086e+00
80746,5.238709e+03,2.929887,6.848373,2.918142,-1.144858e+05,-2.676013e+05,-1.140269e+05,1.006086e+00
80747,5.238739e+03,6.057744,1.034878,-5.121793,-2.367080e+05,-4.043815e+04,2.001355e+05,1.006086e+00
80748,5.238739e+03,0.931510,0.193698,7.943222,-3.639902e+04,-7.568800e+03,-3.103836e+05,1.006086e+00
80749,5.238770e+03,0.623319,2.850763,7.448800,-2.435645e+04,-1.113947e+05,-2.910648e+05,1.006086e+00
80750,5.238770e+03,4.203192,5.836645,3.502393,-1.642414e+05,-2.280692e+05,-1.368574e+05,1.006086e+00
80751,5.238848e+03,2.122145,3.575045,-6.834878,-8.292427e+04,-1.396973e+05,2.670775e+05,1.006086e+00
80752,5.238848e+03,2.715781,6.988299,2.790737,-1.061210e+05,-2.730725e+05,-1.090499e+05,1.006086e+00
80753,5.239017e+03,4.556430,-1.999247,6.264340,-1.780485e+05,7.812322e+04,-2.447873e+05,1.006086e+00
80754,5.239095e+03,-6.758531,3.543927,-2.400592,2.641004e+05,-1.384846e+05,9.380700e+04,1.006086e+00
80755,5.239095e+03,-2.804650,-7.204963,-2.054860,1.095962e+05,2.815455e+05,8.029697e+04,1.006086e+00
80756,5.239234e+03,3.980277,6.614329,2.099534,-1.555378e+05,-2.584689e+05,-8.204376e+04,1.006086e+00
80757,5.239434e+03,-0.704325,2.567370,-7.544040,2.752353e+04,-1.003274e+05,2.948050e+05,1.006086e+00
80758,5.239434e+03,4.144099,-4.317992,5.308614,-1.619426e+05,1.687379e+05,-2.074493e+05,1.006086e+00
80759,5.239511e+03,-6.902619,-2.106056,-3.452300,2.697416e+05,8.230079e+04,1.349095e+05,1.006086e+00
80760,5.239789e+03,-5.767261,-4.742705,-2.871490,2.253799e+05,1.853411e+05,1.122155e+05,1.006086e+00
80761,5.239820e+03,0.836444,1.695758,-7.773337,-3.268765e+04,-6.626905e+04,3.037766e+05,1.006086e+00
80762,5.239851e+03,-2.297590,0.888294,7.611308,8.978851e+04,-3.471403e+04,-2.974455e+05,1.006086e+00
80763,5.240098e+03,-1.301090,-1.022844,7.826938,5.084706e+04,3.997310e+04,-3.058794e+05,1.006086e+00
80764,5.240206e+03,-0.707257,1.120231,7.889542,2.764014e+04,-4.377945e+04,-3.083292e+05,1.006086e+00
80765,5.240237e+03,5.555328,0.782512,5.703158,-2.171070e+05,-3.058123e+04,-2.228843e+05,1.006086e+00
80766,5.240484e+03,7.923457,0.313841,1.058458,-3.096628e+05,-1.226548e+04,-4.136642e+04,1.006086e+00
80767,5.240592e+03,0.806936,-1.686990,-7.778362,-3.153681e+04,6.593124e+04,3.039954e+05,1.006086e+00
80768,5.241009e+03,1.774090,1.167709,7.712915,-6.933809e+04,-4.563844e+04,-3.014496e+05,1.006086e+00
80769,5.241287e+03,4.719164,-1.849352,-6.189458,-1.844475e+05,7.228151e+04,2.419136e+05,1.006086e+00
80770,5.241348e+03,-5.334542,-5.264514,2.797777,2.085006e+05,2.057636e+05,-1.093511e+05,1.006086e+00
80771,5.241565e+03,-0.115589,6.920191,4.012181,4.517894e+03,-2.704813e+05,-1.568193e+05,1.006086e+00
80772,5.241626e+03,-0.145255,7.643792,-2.356131,5.677449e+03,-2.987656e+05,9.209182e+04,1.006086e+00
80773,5.241981e+03,7.279194,3.316426,-0.121034,-2.845245e+05,-1.296304e+05,4.730888e+03,1.006086e+00
80774,5.242012e+03,-1.180098,5.491418,5.696639,4.612704e+04,-2.146457e+05,-2.226673e+05,1.006086e+00
80775,5.242090e+03,0.331721,0.453240,-7.980259,-1.296625e+04,-1.771613e+04,3.119305e+05,1.006086e+00
80776,5.242259e+03,4.701899,0.948079,6.402600,-1.837897e+05,-3.705890e+04,-2.502674e+05,1.006086e+00
80777,5.242290e+03,-6.607155,-4.494275,-0.383390,2.582639e+05,1.756746e+05,1.498613e+04,1.006086e+00
80778,5.242954e+03,-3.890312,-6.320519,-2.986052,1.520762e+05,2.470754e+05,1.167277e+05,1.006086e+00
80779,5.243340e+03,-7.864855,-1.441124,0.259253,3.074563e+05,5.633705e+04,-1.013483e+04,1.006086e+00
80780,5.243340e+03,1.421805,-0.123324,7.871675,-5.558181e+04,4.821034e+03,-3.077229e+05,1.006086e+00
80781,5.243757e+03,5.314692,4.561660,-3.865916,-2.077725e+05,-1.783335e+05,1.511341e+05,1.006086e+00
80782,5.243788e+03,4.649722,-4.649369,-4.556694,-1.817767e+05,1.817629e+05,1.781398e+05,1.006086e+00
80783,5.243865e+03,2.895370,3.359176,6.658286,-1.131927e+05,-1.313249e+05,-2.603016e+05,1.006086e+00
80784,5.244035e+03,3.024322,2.622974,-6.926290,-1.182359e+05,-1.025452e+05,2.707835e+05,1.006086e+00
80785,5.244066e+03,-0.311349,7.159501,3.555925,1.217225e+04,-2.799017e+05,-1.390194e+05,1.006086e+00
80786,5.244066e+03,-5.092250,1.707933,-5.928908,1.990822e+05,-6.677186e+04,2.317915e+05,1.006086e+00
80787,5.244205e+03,3.697822,-6.118656,3.590008,-1.445688e+05,2.392129e+05,-1.403537e+05,1.006086e+00
80788,5.244452e+03,-4.701928,-3.537290,-5.420282,1.838293e+05,1.382959e+05,2.119145e+05,1.006086e+00
80789,5.244483e+03,-5.855495,3.184917,-4.423741,2.289305e+05,-1.245197e+05,1.729536e+05,1.006086e+00
80790,5.244807e+03,7.358847,-3.103089,-0.467123,-2.877155e+05,1.213243e+05,1.826352e+04,1.006086e+00
80791,5.244946e+03,7.945504,0.064352,0.929956,-3.106567e+05,-2.516042e+03,-3.635980e+04,1.006086e+00
80792,5.245147e+03,7.698212,-1.775483,1.259043,-3.009937e+05,6.941992e+04,-4.922753e+04,1.006086e+00
80793,5.245255e+03,-0.906609,0.287379,7.943266,3.544800e+04,-1.123640e+04,-3.105783e+05,1.006086e+00
80794,5.245502e+03,-4.536244,0.744438,6.547389,1.773694e+05,-2.910790e+04,-2.560061e+05,1.006086e+00
80795,5.245502e+03,2.460047,-2.874261,7.048886,-9.618905e+04,1.123850e+05,-2.756149e+05,1.006086e+00
80796,5.245641e+03,-3.425691,6.557506,3.043643,1.339480e+05,-2.564051e+05,-1.190095e+05,1.006086e+00
80797,5.245842e+03,7.400775,0.006683,3.037841,-2.893833e+05,-2.613122e+02,-1.187849e+05,1.006086e+00
80798,5.246228e+03,-0.431900,-3.712116,7.073447,1.688868e+04,1.451556e+05,-2.765944e+05,1.006086e+00
80799,5.246306e+03,-3.667474,5.884520,3.990245,1.434110e+05,-2.301053e+05,-1.560325e+05,1.006086e+00
80800,5.246306e+03,1.061898,-0.304932,-7.923345,-4.152389e+04,1.192390e+04,3.098304e+05,1.006086e+00
80801,5.246506e+03,1.548622,-2.407715,-7.470253,-6.055767e+04,9.415185e+04,2.921185e+05,1.006086e+00
80802,5.246614e+03,-0.589793,0.179729,-7.976205,2.306365e+04,-7.028241e+03,3.119066e+05,1.006086e+00
80803,5.246645e+03,-3.180304,-7.340562,-0.042666,1.243650e+05,2.870508e+05,1.668451e+03,1.006086e+00
80804,5.246723e+03,-3.457151,4.432996,-5.691806,1.351920e+05,-1.733525e+05,2.225783e+05,1.006086e+00
80805,5.247279e+03,-1.621116,0.907333,-7.781306,6.339718e+04,-3.548316e+04,3.043044e+05,1.006086e+00
80806,5.247279e+03,-3.978884,-2.928287,6.292346,1.556027e+05,1.145169e+05,-2.460755e+05,1.006086e+00
80807,5.247804e+03,6.203867,5.041504,-0.308653,-2.426275e+05,-1.971685e+05,1.207115e+04,1.006086e+00
80808,5.248004e+03,-0.693734,0.187466,-7.967659,2.713180e+04,-7.331750e+03,3.116137e+05,1.006086e+00
80809,5.248113e+03,-0.827752,4.947176,6.232197,3.237357e+04,-1.934851e+05,-2.437426e+05,1.006086e+00
80810,5.248113e+03,3.693013,-3.605800,6.112271,-1.444345e+05,1.410236e+05,-2.390523e+05,1.006086e+00
80811,5.248283e+03,5.180230,-1.655959,-5.867114,-2.026032e+05,6.476597e+04,2.294678e+05,1.006086e+00
80812,5.248391e+03,6.345027,-4.148147,2.556074,-2.481620e+05,1.622392e+05,-9.997125e+04,1.006086e+00
80813,5.248777e+03,3.281667,-7.256179,-0.760612,-1.283548e+05,2.838087e+05,2.974959e+04,1.006086e+00
80814,5.249025e+03,0.828263,-2.413518,7.582144,-3.239637e+04,9.440143e+04,-2.965651e+05,1.006086e+00
80815,5.249086e+03,-6.541165,4.326114,-1.580475,2.558501e+05,-1.692110e+05,6.181844e+04,1.006086e+00
80816,5.249364e+03,-6.988097,2.245895,3.181581,2.733386e+05,-8.784792e+04,-1.244472e+05,1.006086e+00
80817,5.249472e+03,-7.283546,1.916009,2.697937,2.848980e+05,-7.494524e+04,-1.055306e+05,1.006086e+00
80818,5.249503e+03,-0.952730,7.126566,3.507758,3.726641e+04,-2.787585e+05,-1.372073e+05,1.006086e+00
80819,5.249581e+03,1.588836,3.358264,7.085031,-6.214840e+04,-1.313608e+05,-2.771359e+05,1.006086e+00
80820,5.249750e+03,1.127370,-3.439540,7.134325,-4.409858e+04,1.345422e+05,-2.790686e+05,1.006086e+00
80821,5.249859e+03,-7.211933,2.703682,-2.162898,2.821072e+05,-1.057592e+05,8.460550e+04,1.006086e+00
80822,5.250059e+03,1.444023,-2.842420,-7.337264,-5.648654e+04,1.111883e+05,2.870152e+05,1.006086e+00
80823,5.250168e+03,4.594105,3.379301,5.610216,-1.797116e+05,-1.321911e+05,-2.194597e+05,1.006086e+00
80824,5.250245e+03,-4.444330,6.352436,1.973443,1.738541e+05,-2.484957e+05,-7.719749e+04,1.006086e+00
80825,5.250446e+03,2.963371,-7.146872,2.034860,-1.159239e+05,2.795778e+05,-7.960151e+04,1.006086e+00
80826,5.250446e+03,3.482552,-5.224748,4.957201,-1.362336e+05,2.043865e+05,-1.939203e+05,1.006086e+00
80827,5.250554e+03,-2.163889,-2.467087,-7.295962,8.464986e+04,9.651074e+04,2.854131e+05,1.006086e+00
80828,5.250832e+03,1.901629,-1.115621,-7.690201,-7.439241e+04,4.364350e+04,3.008434e+05,1.006086e+00
80829,5.250863e+03,-2.038205,0.931595,-7.679704,7.973555e+04,-3.644444e+04,3.004336e+05,1.006086e+00
80830,5.250940e+03,0.877858,4.632172,6.463153,-3.434247e+04,-1.812141e+05,-2.528434e+05,1.006086e+00
80831,5.251141e+03,-0.189975,0.901059,-7.946823,7.432092e+03,-3.525080e+04,3.108917e+05,1.006086e+00
80832,5.251141e+03,1.519292,2.772022,-7.348990,-5.943700e+04,-1.084456e+05,2.875035e+05,1.006086e+00
80833,5.251358e+03,3.902934,-4.236804,5.551270,-1.526918e+05,1.657535e+05,-2.171785e+05,1.006086e+00
80834,5.251667e+03,4.152816,3.657658,-5.777167,-1.624725e+05,-1.431002e+05,2.260227e+05,1.006086e+00
80835,5.251883e+03,1.629286,-2.869055,-7.287932,-6.374463e+04,1.122497e+05,2.851350e+05,1.006086e+00
80836,5.252300e+03,-1.200172,-4.733655,-6.336568,4.695773e+04,1.852081e+05,2.479234e+05,1.006086e+00
80837,5.252331e+03,-5.137606,-4.566575,-4.092847,2.010136e+05,1.786715e+05,1.601365e+05,1.006086e+00
80838,5.252609e+03,7.266764,-2.485629,-2.239596,-2.843265e+05,9.725512e+04,8.762861e+04,1.006086e+00
80839,5.252609e+03,2.903824,-7.454237,-0.046484,-1.136179e+05,2.916617e+05,1.818772e+03,1.006086e+00
80840,5.252718e+03,0.558836,-4.183621,6.795956,-2.186580e+04,1.636941e+05,-2.659079e+05,1.006086e+00
80841,5.252748e+03,1.329335,6.766399,-4.055702,-5.201356e+04,-2.647522e+05,1.586894e+05,1.006086e+00
80842,5.252748e+03,1.252486,0.253552,-7.897277,-4.900665e+04,-9.920861e+03,3.090006e+05,1.006086e+00
80843,5.252918e+03,-0.189661,-2.618906,-7.556809,7.421076e+03,1.024729e+05,2.956837e+05,1.006086e+00
80844,5.252996e+03,-3.806145,-5.417510,4.490418,1.489284e+05,2.119785e+05,-1.757029e+05,1.006086e+00
80845,5.253027e+03,-2.426131,-3.608506,6.715100,9.493093e+04,1.411955e+05,-2.627520e+05,1.006086e+00
80846,5.253104e+03,2.195390,7.686729,-0.307339,-8.590300e+04,-3.007726e+05,1.202583e+04,1.006086e+00
80847,5.253382e+03,-6.837249,-1.295747,3.946273,2.675405e+05,5.070241e+04,-1.544171e+05,1.006086e+00
80848,5.253413e+03,5.449068,4.927390,3.166778,-2.132218e+05,-1.928086e+05,-1.239159e+05,1.006086e+00
80849,5.253661e+03,-4.464137,1.249085,6.520067,1.746856e+05,-4.887779e+04,-2.551360e+05,1.006086e+00
80850,5.253691e+03,-5.167540,-3.818246,4.766291,2.022110e+05,1.494118e+05,-1.865097e+05,1.006086e+00
80851,5.253800e+03,6.906715,-0.954875,3.922436,-2.702695e+05,3.736561e+04,-1.534904e+05,1.006086e+00
80852,5.254078e+03,-6.857548,1.330458,3.899220,2.683526e+05,-5.206409e+04,-1.525860e+05,1.006086e+00
80853,5.254464e+03,-0.181188,-0.943640,7.942085,7.090571e+03,3.692831e+04,-3.108046e+05,1.006086e+00
80854,5.254526e+03,3.014236,3.541047,-6.509637,-1.179594e+05,-1.385757e+05,2.547488e+05,1.006086e+00
80855,5.254773e+03,-6.679478,-3.407130,-2.788556,2.614016e+05,1.333381e+05,1.091302e+05,1.006086e+00
80856,5.254773e+03,5.220808,-1.378615,-5.902761,-2.043165e+05,5.395214e+04,2.310047e+05,1.006086e+00
80857,5.255082e+03,0.761315,-1.310814,7.855073,-2.979494e+04,5.130024e+04,-3.074176e+05,1.006086e+00
80858,5.255082e+03,-2.662036,-1.001881,-7.477286,1.041819e+05,3.920978e+04,2.926324e+05,1.006086e+00
80859,5.255191e+03,2.217718,-7.302129,-2.400131,-8.679393e+04,2.857804e+05,9.393295e+04,1.006086e+00
80860,5.255191e+03,-1.494970,6.713282,-4.086185,5.850801e+04,-2.627349e+05,1.599193e+05,1.006086e+00
80861,5.255608e+03,-2.268092,-3.237307,6.955257,8.876892e+04,1.267022e+05,-2.722158e+05,1.006086e+00
80862,5.255608e+03,-5.961085,2.755017,4.568955,2.333058e+05,-1.078262e+05,-1.788204e+05,1.006086e+00
80863,5.256242e+03,-2.537270,-1.764683,7.378899,9.931002e+04,6.907058e+04,-2.888138e+05,1.006086e+00
80864,5.256690e+03,-0.288551,-3.096632,7.370727,1.129452e+04,1.212089e+05,-2.885062e+05,1.006086e+00
80865,5.256860e+03,5.980607,-5.280856,0.587273,-2.340977e+05,2.067075e+05,-2.298750e+04,1.006086e+00
80866,5.257325e+03,-7.556999,2.486152,-0.843095,2.958152e+05,-9.731927e+04,3.300255e+04,1.006086e+00
80867,5.257355e+03,-7.970361,0.562637,-0.395961,3.119969e+05,-2.202423e+04,1.549976e+04,1.006086e+00
80868,5.257603e+03,4.853568,2.710148,5.753084,-1.899957e+05,-1.060903e+05,-2.252077e+05,1.006086e+00
80869,5.257664e+03,-2.870535,-7.135471,2.201155,1.123694e+05,2.793237e+05,-8.616596e+04,1.006086e+00
80870,5.257912e+03,-5.530895,3.212337,-4.805216,2.165164e+05,-1.257524e+05,1.881084e+05,1.006086e+00
80871,5.257943e+03,0.235569,4.871016,6.341744,-9.221778e+03,-1.906848e+05,-2.482592e+05,1.006086e+00
80872,5.258360e+03,5.580757,0.440549,5.714987,-2.184776e+05,-1.724677e+04,-2.237325e+05,1.006086e+00
80873,5.258360e+03,0.030172,-0.048445,7.999796,-1.181168e+03,1.896538e+03,-3.131791e+05,1.006086e+00
80874,5.258438e+03,6.417382,4.566069,1.402936,-2.512320e+05,-1.787555e+05,-5.492307e+04,1.006086e+00
80875,5.258685e+03,6.339640,-4.559811,1.736976,-2.481943e+05,1.785148e+05,-6.800190e+04,1.006086e+00
80876,5.258716e+03,6.982113,-3.884548,-0.400478,-2.733477e+05,1.520789e+05,1.567861e+04,1.006086e+00
80877,5.258825e+03,-5.658217,-3.908165,-4.087888,2.215198e+05,1.530051e+05,1.600413e+05,1.006086e+00
80878,5.258995e+03,6.688989,1.222260,4.214678,-2.618789e+05,-4.785238e+04,-1.650078e+05,1.006086e+00
80879,5.259025e+03,-2.246836,-2.018961,7.407802,8.796555e+04,7.904407e+04,-2.900218e+05,1.006086e+00
80880,5.259690e+03,-4.515141,-1.963252,-6.305485,1.767828e+05,7.686787e+04,2.468808e+05,1.006086e+00
80881,5.259799e+03,6.218810,-1.546722,4.788951,-2.434897e+05,6.055994e+04,-1.875053e+05,1.006086e+00
80882,5.259830e+03,1.269136,-6.699144,4.184586,-4.969156e+04,2.622973e+05,-1.638427e+05,1.006086e+00
80883,5.259860e+03,-1.397153,-2.566724,7.447140,5.470409e+04,1.004974e+05,-2.915851e+05,1.006086e+00
80884,5.260077e+03,-5.561086,-4.236008,3.889802,2.177431e+05,1.658599e+05,-1.523043e+05,1.006086e+00
